stateDist,state,senate,district,2022 District Description,Notes,competitiveness,piv2022,biden2020Pct,trump2020Pct,clinton2016Pct,trump2016Pct,incumbentMember,incumbentParty,district_jungleElec,samePartyGen2022,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2022,demPct,demPct2Party,demPct2ndDem,repPct2ndRep...27,repPct_incomplete,repPct2ndRep...29,thirdPct,demCong2022_count,dem2Cong2022_count,repCong2022_count,rep2Cong2022_count,otherCong2022_count,primaryDate,demRunoff,repRunoff,primaryNotes,demGovCand,demGovCand2,repGovCand,repGovCand2,thirdGovCand,thirdGovParty,demGovCandPctByDistrict2022,repGovCandPctByDistrict2022,govCandResultsByDistrictSources,demSenateCand,demSenateCand2,repSenateCand,repSenateCand2,thirdSenateCand,thirdSenateParty,demSenCandPctByDistrict2022,repSenCandPctByDistrict2022,demSenCandPctByDistrictSpecialElections2022,repSenCandPctByDistrictSpecialElections2022,senCandResultsByDistrictSources,CHECKrepReceipts,CHECKdemReceipts,whitePct,hispPct,blackPct,asianPct,nativePct,pacificPct,whitePct_acs,hispPct_acs,blackPct_acs,asianPct_acs,nativePct_acs,pacificPct_acs,baPct,baRank_acs,whiteBAPct,nonCollWhitePct,medianIncome,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
OH-09,Ohio,FALSE,9,"Northwest: Toledo, Sandusky",NA,2,R+3,47.68814,50.606,46.8,47.7,Marcy Kaptur,Democrat,0,0,Marcy Kaptur,NA,J.R. Majewski,NA,Write-ins,NA,Marcy Kaptur,56.6335986046005,56.6335986046005,NA,NA,43.4,NA,0,150655,NA,115362,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,37,63,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/11,Tim Ryan,NA,J.D. Vance,NA,NA,NA,50.2,49.8,NA,NA,Ohio 2022 US Senate by CD,1929230.75,3102474.93,77.7015674982441,5.87595921473536,12.6257021476307,1.72312365457351,1.96071721314815,0.0751238892338178,80.7120854771157,5.45948985672679,12.0614723483545,1.00887169200037,0.6320136306791,0.0329016392066676,24.909891721203,325,26.5347419018437,59.2953419121676,5.7732,OH-09-kaptur_marcy-,0,Marcy Kaptur,1,-0.77302103747656,100,-0.99,-0.65,-0.87,3.39346871,2.91775815,0.47571056,1.8993758,FALSE,FALSE,@Marcy_Kaptur,@RepMarcyKaptur,OH-09-majewski_jr-,J.R. Majewski,0,0,1.49841747679315,35.8,1.15,1.41,1.33,1.18504737,1.0344965,0.15055087,0.59358919,FALSE,FALSE,@JRMajewski,NA,0,F,M,1,0,0.1921502021036962,0.9082408643497192,FALSE,0.5047619047619047,0.5148424921363572,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OH-10,Ohio,FALSE,10,"Southwest: Dayton, Springfield",NA,6,R+4,47.39302,50.91322,44.6,50.7,Mike Turner,Republican,0,0,David Esrati,NA,Mike Turner,NA,Write-ins,NA,Mike Turner,38.3329486629958,38.3329486629958,NA,NA,61.7,NA,0,104634,NA,168327,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,38,62,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/12,Tim Ryan,NA,J.D. Vance,NA,NA,NA,48,52,NA,NA,Ohio 2022 US Senate by CD,1432537.97,49215.89,73.5152753722464,3.1300675099869,17.9342171260127,3.1216267325913,2.16830585481538,0.155180445965227,77.8849986964164,1.99305316097996,17.3918235872938,1.74999789744582,0.801157245822225,0.0178296594703246,29.6348235294118,243,30.7788438773044,53.9128965438058,6.0226999999999995,OH-10-esrati_david-,0,David Esrati,0,-0.940019875808762,31.3,-1.28,-1.25,-1.27,0.04535605,0.03439865,0.0109574,0.04533305,FALSE,FALSE,@esrati,NA,OH-10-turner_mike-,Mike Turner,0,1,0.859034515358202,100,0.54,0.69,0.62,1.52271713,1.45881638,0.06390075,0.67817075,FALSE,FALSE,@MikeTurnerOH,@RepMikeTurner,0,M,M,0,0,0.10204231507481912,0.732371106531017,FALSE,0.5320041972717733,0.5179042551113744,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OH-11,Ohio,FALSE,11,Northeast: Cleveland,NA,0,D+28,78.27541,20.67616,78.9,18.3,Shontel Brown,Democrat,0,0,Shontel Brown,NA,Eric Brewer,NA,Write-ins,NA,Shontel Brown,77.7534653006351,77.7534653006351,NA,NA,22.2,NA,0,167722,NA,47988,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,69.9,30.1,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/13,Tim Ryan,NA,J.D. Vance,NA,NA,NA,79.6,20.4,NA,NA,Ohio 2022 US Senate by CD,50718,12583252.93,44.5206965201309,6.88212921647109,44.3415371711462,3.63685444387492,1.48790634224095,0.126938014078872,47.5781372201096,5.89962712109566,44.0701826383411,1.78198105162952,0.611037013739503,0.0218647981795033,29.729200676629,239,42.1600906994261,27.5191514150139,4.548,OH-11-brown_shontel-,0,Shontel Brown,1,-1.35233458056014,66.3,-1.31,-1.09,-1.16,4.65578437,4.20880606,0.44697831,3.44019972,FALSE,FALSE,@ShontelMBrown,@RepShontelBrown,OH-11-brewer_eric-,Eric Brewer,0,0,0.991787533242372,57.6,NA,1.35,1.35,0,0,0,0,FALSE,FALSE,@EricJBrewerCle,NA,0,F,M,1,0,0.12302440305134336,0.9114920085625979,FALSE,0.1882716049382716,0.2089523187959524,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OH-12,Ohio,FALSE,12,"East central: Zanesville, Newark, Athens",NA,6,R+18,33.80488,64.67142,33,62.3,Troy Balderson,Republican,0,0,Amy Rippel-Elton,NA,Troy Balderson,NA,Write-ins,NA,Troy Balderson,30.7319439466835,30.7319439466835,NA,NA,69.3,NA,0,84893,NA,191344,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,28.4,71.6,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/14,Tim Ryan,NA,J.D. Vance,NA,NA,NA,36.4,63.6,NA,NA,Ohio 2022 US Senate by CD,1843467.26,637998.13,89.5437013631162,1.58585843530622,4.49922744051789,1.83807881928401,2.02985242706227,0.0861159551335874,92.7528114309791,1.30865716760242,3.94135370025447,1.14279695164974,0.742859818021916,0.031600383886145,24.9552118436591,322,24.4750410999851,70.0515227118553,6.5943,OH-12-rippel-elton_amy-,0,Amy Rippel-Elton,0,-0.940019875808762,56.7,NA,NA,NA,0,0,0,0,FALSE,FALSE,NA,NA,OH-12-balderson_troy-,Troy Balderson,0,1,0.8295088690499,82.4,0.77,0.74,0.75,1.91952006,1.86739211,0.05212795,0.72656726,FALSE,FALSE,@Troy_Balderson,@RepBalderson,0,F,M,1,0,NA,0.7733726476231317,FALSE,0.6537250786988458,0.6567206525834135,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OH-13,Ohio,FALSE,13,"Northeast: Youngstown, Warren, parts of Akron",NA,3,R+1,50.70354,47.8833,48.9,46.8,OPEN (Ryan),Democrat,0,0,Emilia Sykes,NA,Madison Gesiotto Gilbert,NA,Write-ins,NA,Emilia Sykes,52.6762514547711,52.6762514547711,NA,NA,47.3,NA,0,149816,NA,134593,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,42.9,57.1,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/15,Tim Ryan,NA,J.D. Vance,NA,NA,NA,52.9,47.1,NA,NA,Ohio 2022 US Senate by CD,2457876.53,2166531.92,78.7090045532166,2.15654116484447,13.3509517655182,3.41917758832419,1.92413237000639,0.0840148136464521,82.7623578775721,1.59253348711804,13.1348383686226,1.82867919150339,0.660876539711422,0.00563435364849256,30.9085726838177,211,33.187648519006,55.2954774391216,6.2114,OH-13-sykes_emilia-,0,Emilia Sykes,0,-0.940019875808762,100,-0.83,-0.85,-0.84,2.54238302,2.02091551,0.52146751,1.91913124,FALSE,FALSE,@EmiliaSykesOH,NA,OH-13-gilbert_madison-,Madison Gesiotto Gilbert,0,0,1.49841747679315,28.6,0.92,1.17,0.99,2.19717059,1.59962439,0.5975462,1.51266248,FALSE,FALSE,@madisongesiotto,NA,0,F,F,0,0,0.20045419326044966,0.8389129404891691,FALSE,0.48902821316614425,0.4856966710769916,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OH-14,Ohio,FALSE,14,"Northeast: Lake County, Ashtabula, Warren",NA,6,R+9,41.85561,56.79981,41,54.6,David Joyce,Republican,0,0,Matt Kilboy,NA,David Joyce,NA,Write-ins,NA,David Joyce,38.2586826831141,38.2586826831141,NA,NA,61.7,NA,0,113639,NA,183389,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,34.3,65.7,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/16,Tim Ryan,NA,J.D. Vance,NA,NA,NA,44.9,55.1,NA,NA,Ohio 2022 US Senate by CD,2483613.67,465496.09,87.8013237666166,2.52485042072895,5.67980103771861,1.49968614176857,1.77222632754086,0.0792988645483223,91.3699446963542,1.88009461903389,5.13753833250334,0.875258826304616,0.547139150263413,0.0144156422823893,25.6741363825546,309,25.9516292727543,67.6579553820357,6.431799999999999,OH-14-kilboy_matt-,0,Matt Kilboy,0,-0.940019875808762,100,-0.81,-1.24,-1,0.09118604,0.05684081,0.03434523,0.06857895,FALSE,FALSE,@mattkilboy,NA,OH-14-joyce_david-,David Joyce,0,1,0.613666213278864,75.7,0.6,0.6,0.6,2.60624774,2.54174718,0.06450056,1.15192156,FALSE,FALSE,@DaveJoyceOH14,@RepDaveJoyce,0,M,M,0,0,0.15865525393145705,0.7257468822499265,FALSE,0.5711297071129707,0.57573937650866025,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OH-15,Ohio,FALSE,15,"Columbus suburbs: Hilliard, Piqua",NA,6,R+6,45.79683,52.55496,42.4,52.8,Mike Carey,Republican,0,0,Gary Josephson,NA,Mike Carey,NA,Write-ins,NA,Mike Carey,43.0402267055653,43.0402267055653,NA,NA,57,NA,0,108139,NA,143112,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,38.3,61.7,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/17,Tim Ryan,NA,J.D. Vance,NA,NA,NA,47.4,52.6,NA,NA,Ohio 2022 US Senate by CD,6550602.41,1025831.91,76.6332169769134,5.09454237220261,11.5025996649469,4.6543680378036,2.075894197975,0.125644910463401,83.4206560735334,2.48329069981534,10.6276333124188,2.79861785173546,0.638162093171666,0.00822281688680578,30.9137225344184,210,31.0803122208116,57.4932557092298,6.7626,OH-15-josephson_gary-,0,Gary Josephson,0,-0.940019875808762,100,NA,-1.14,-1.14,0,0,0,0,FALSE,FALSE,@josephson4rep,NA,OH-15-carey_mike-,Mike Carey,0,1,0.836635749193283,100,0.88,0.9,0.89,2.36379892,2.04287649,0.32092243,1.38093172,FALSE,FALSE,@MikeCareyOH15,NA,0,M,M,0,0,0.1271431505627983,0.8132670569628274,FALSE,0.5546218487394958,0.5343569242613684,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OH-15,Ohio,FALSE,15,"Columbus suburbs: Hilliard, Piqua",NA,6,R+6,45.79683,52.55496,42.4,52.8,Mike Carey,Republican,0,0,Gary Josephson,NA,Mike Carey,NA,Write-ins,NA,Mike Carey,43.0402267055653,43.0402267055653,NA,NA,57,NA,0,108139,NA,143112,NA,0,NA,NA,NA,NA,Nan Whaley,NA,Mike DeWine,NA,NA,NA,38.3,61.7,https://twitter.com/OPoliticsguru/status/1614844180903219200/photo/17,Tim Ryan,NA,J.D. Vance,NA,NA,NA,47.4,52.6,NA,NA,Ohio 2022 US Senate by CD,6550602.41,1025831.91,76.6332169769134,5.09454237220261,11.5025996649469,4.6543680378036,2.075894197975,0.125644910463401,83.4206560735334,2.48329069981534,10.6276333124188,2.79861785173546,0.638162093171666,0.00822281688680578,30.9137225344184,210,31.0803122208116,57.4932557092298,6.7626,OH-15-josephson_gary-,0,Gary Josephson,0,-0.940019875808762,100,NA,-1.14,-1.14,0.04316248,0.03883263,0.00432985,0.00972307,FALSE,FALSE,@josephson4rep,NA,OH-15-carey_mike-,Mike Carey,0,1,0.836635749193283,100,0.88,0.9,0.89,2.36379892,2.04287649,0.32092243,1.38093172,FALSE,FALSE,@MikeCareyOH15,NA,0,M,M,0,0,0.1271431505627983,0.8132670569628274,FALSE,0.5546218487394958,0.5343569242613684,0,0,FALSE,15994977.29,57770819.94,15553668.44,57714280.21,03/17/2021,04/25/2021,12/31/2022,12/31/2022,5205512.72,29441809.04,3748116.45,22701502.65,8953629.17,52143311.69,9798801.8,53450156.95,0,505.65,OH-Sen03
OK-01,Oklahoma,FALSE,1,Tulsa and suburbs,NA,6,R+14,38.04097,59.39467,33.2,60.9,Kevin Hern,Republican,0,0,Adam Martin,NA,Kevin Hern,NA,Evelyn Rogers,Independent,Kevin Hern,34.6791151844793,36.1856158445575,NA,NA,61.2,NA,4.2,80974,NA,142800,NA,9721,NA,NA,NA,NA,Joy Hofmeister,NA,Kevin Stitt,NA,Natalie Bruno,Libretarian,NA,NA,NA,Madison Horn,NA,James Lankford,NA,Michael Delaney,Independent Party,37.6,59,0.405,0.565,OK 2022 US Senate by CD,1590462.27,33111.44,62.2436658583494,11.4364077263985,10.2854753741952,3.8374446023915,13.0816957939627,0.226105861694122,71.620714709618,5.8730871839243,9.72876235692589,2.34335568534141,10.5370582982523,0.0597162829479507,30.6817603065218,218,34.8608579790815,46.6531190710949,6.103,OK-01-martin_adam-,0,Adam Martin,0,-0.940019875808762,100,-1.34,-1.47,-1.39,0.03409862,0.01965,0.01444862,0.03409862,FALSE,FALSE,@AdamMartin4OK,NA,OK-01-hern_kevin-,Kevin Hern,0,1,1.19501600783198,100,1.12,1.13,1.13,1.70994549,1.67197436,0.03797113,0.67913281,FALSE,FALSE,@krhern,@repkevinhern,0,M,M,0,0,0.08226443867766897,0.8707618877599821,FALSE,0.6471838469713072,0.6095784868863179,0,0,FALSE,5868351.84,372106.81,4707427.93,371942.14,01/01/2021,10/01/2021,12/31/2022,12/31/2022,3033009.6,218467.02,246375.45,128084.92,3279385.05,346551.94,5092737.07,352226.94,14134.76,250,OK-Sen03
OK-02,Oklahoma,FALSE,2,"East: Muskogee, McAlester",NA,6,R+29,22.39392,75.77044,22.9,72.7,OPEN (Mullin),Republican,0,0,Naomi Andrews,NA,Josh Brecheen,NA,Ben Robinson,Independent,Josh Brecheen,23.3925549915398,24.4076437710832,NA,NA,72.4,NA,4.2,54194,NA,167843,NA,9635,NA,NA,NA,NA,Joy Hofmeister,NA,Kevin Stitt,NA,NA,NA,NA,NA,NA,Madison Horn,NA,James Lankford,NA,Michael Delaney,Independent Party,23.3,73.3,0.246,0.725,OK 2022 US Senate by CD,4597830.63,7706.72,65.4215194527239,4.33812812668234,4.24966189156895,1.01662311742539,25.4178757599233,0.182020509723079,69.4199681912288,3.00156774117193,3.95339901525751,0.62125999698449,22.9843501493975,0.0828454745456874,18.3764297396622,421,19.3666967460575,55.9756134704239,4.7017,OK-02-andrews_naomi-,0,Naomi Andrews,0,-0.940019875808762,100,-1.07,-1.3,-1.24,0.00770672,0.00359422,0.0041125,0.00770672,FALSE,FALSE,@NaomiForOK,NA,OK-02-brecheen_josh-,Josh Brecheen,0,0,0.991787533242372,13.8,1.29,1.28,1.29,0.65461923,0.6191452,0.03547403,0.51357082,FALSE,FALSE,@Brecheen4OK,NA,0,F,M,1,0,0.10748769707458689,0.9014746709502521,FALSE,0.7604602510460252,0.7718732134554741,0,0,FALSE,5868351.84,372106.81,4707427.93,371942.14,01/01/2021,10/01/2021,12/31/2022,12/31/2022,3033009.6,218467.02,246375.45,128084.92,3279385.05,346551.94,5092737.07,352226.94,14134.76,250,OK-Sen03
OK-03,Oklahoma,FALSE,3,"West: The Panhandle, Stillwater, Enid",NA,6,R+24,26.54149,71.17328,24.7,69.7,Frank Lucas,Republican,0,0,Jeremiah Ross,NA,Frank Lucas,NA,NA,NA,Frank Lucas,25.4606314341767,25.4606314341767,NA,NA,74.5,NA,NA,50354,NA,147418,NA,0,NA,NA,NA,NA,Joy Hofmeister,NA,Kevin Stitt,NA,NA,NA,NA,NA,NA,Madison Horn,NA,James Lankford,NA,Michael Delaney,Independent Party,26.2,70.1,0.296,0.673,OK 2022 US Senate by CD,1725571.47,0,64.7320865728094,16.9739861315402,6.23710863626812,2.06413111998319,10.6084471527632,0.518092036142047,74.2953805453805,9.69478603407175,5.9316675388104,1.38489156346299,8.73179399965114,0.0832170475027618,20.6511901882612,397,23.6224828809493,56.7449669947119,5.1174,OK-03-ross_jeremiah-,0,Jeremiah Ross,0,-0.940019875808762,100,NA,NA,NA,0,0,0,0,FALSE,FALSE,NA,NA,OK-03-lucas_frank-,Frank Lucas,0,1,0.90281392195327,61.1,1.01,0.61,0.8,1.52441903,1.50051481,0.02390422,0.67387494,FALSE,FALSE,@FrankDLucas,@RepFrankLucas,0,M,M,0,0,NA,0.7881446014166034,FALSE,0.7383474576271186,0.7283779105246833,0,0,FALSE,5868351.84,372106.81,4707427.93,371942.14,01/01/2021,10/01/2021,12/31/2022,12/31/2022,3033009.6,218467.02,246375.45,128084.92,3279385.05,346551.94,5092737.07,352226.94,14134.76,250,OK-Sen03
OK-04,Oklahoma,FALSE,4,"South: Norman, Lawton, Ardmore",NA,6,R+19,32.97937,64.60278,29.3,64.7,Tom Cole,Republican,0,0,Mary Brannon,NA,Tom Cole,NA,NA,NA,Tom Cole,33.2524293463255,33.2524293463255,NA,NA,66.8,NA,NA,74667,NA,149879,NA,0,NA,NA,NA,NA,Joy Hofmeister,NA,Kevin Stitt,NA,NA,NA,NA,NA,NA,Madison Horn,NA,James Lankford,NA,Michael Delaney,Independent Party,33,63.1,0.365,0.603,OK 2022 US Senate by CD,2185636.22,4494.23,67.9173560815475,8.34811240682578,9.16599789294997,3.42775427437226,11.5719319799335,0.355193151757141,73.5802333825398,6.51255107597776,8.44787253353975,2.26121445231824,8.93200258933373,0.0748372247548524,25.9545119286016,301,27.2243577042468,53.5484874468576,5.6822,OK-04-brannon_mary-,0,Mary Brannon,0,-0.940019875808762,100,-0.86,-1.41,-1.22,0.03484965,0.03484965,0,0.00119,FALSE,FALSE,@ElectBrannon,NA,OK-04-cole_tom-,Tom Cole,0,1,0.863107018297278,69.8,0.76,0.66,0.7,2.33518644,2.14587931,0.18930713,1.36014913,FALSE,FALSE,NA,@TomColeOK04,0,F,M,1,0,0.11123243744783462,0.758036347776927,FALSE,0.6882978723404256,0.662034808620224,0,0,FALSE,5868351.84,372106.81,4707427.93,371942.14,01/01/2021,10/01/2021,12/31/2022,12/31/2022,3033009.6,218467.02,246375.45,128084.92,3279385.05,346551.94,5092737.07,352226.94,14134.76,250,OK-Sen03
OK-05,Oklahoma,FALSE,5,Oklahoma City and suburbs: Edmond,NA,6,R+12,40.26947,57.1471,34.2,58.9,Stephanie Bice,Republican,0,0,Joshua Harris-Till,NA,Stephanie Bice,NA,David Frosch,Independent,Stephanie Bice,37.3992566434593,38.7975053908248,NA,NA,59,NA,3.6,96799,NA,152699,NA,9328,NA,NA,NA,NA,Joy Hofmeister,NA,Kevin Stitt,NA,NA,NA,NA,NA,NA,Madison Horn,NA,James Lankford,NA,Michael Delaney,Independent Party,38.9,57.6,0.434,0.537,OK 2022 US Senate by CD,2384145.14,53035.48,65.7860915565948,8.17177018813794,13.0849149689477,4.17203552150444,9.43940034659171,0.215085860219066,71.756955650524,5.26501516145621,12.7588530491373,2.93866259996808,7.2913304842799596,0.0539073998545919,35.6758688638603,144,39.1155770717221,43.6888083587219,6.4407000000000005,OK-05-harris-till_joshua-,0,Joshua Harris-Till,0,-0.940019875808762,100,-1.16,-1.37,-1.26,0.07252857,0.04503692,0.02749165,0.07252857,FALSE,FALSE,@JHTforCongress,NA,OK-05-bice_stephanie-,Stephanie Bice,0,1,0.848853258010511,68.4,0.93,0.85,0.86,2.49132851,2.13792204,0.35340647,1.33675177,FALSE,FALSE,@stephaniebice,@RepBice,0,M,F,0,1,0.10383468112130041,0.8051054787481916,FALSE,0.6326530612244898,0.5866260739831016,0,0,FALSE,5868351.84,372106.81,4707427.93,371942.14,01/01/2021,10/01/2021,12/31/2022,12/31/2022,3033009.6,218467.02,246375.45,128084.92,3279385.05,346551.94,5092737.07,352226.94,14134.76,250,OK-Sen03
OR-01,Oregon,FALSE,1,Northwest: Portland suburbs,NA,0,D+18,68.39,29.07,60.7,28.1,Suzanne Bonamici,Democrat,0,0,Suzanne Bonamici,NA,Christopher Mann,NA,Write-ins,NA,Suzanne Bonamici,67.9087038224875,68.022497449342,NA,NA,32,NA,0.1,210682,NA,99042,NA,519,NA,NA,NA,NA,Tina Kotek,NA,Christine Drazan,NA,Betsy Johnson,No Party Affiliation,NA,NA,NA,Jo Rae Perkins,NA,Ron Wyden,NA,Chris Henry,Progressive Party,66.4,29.9,NA,NA,elium2,0,987120.82,69.0225500034513,12.694797092446,3.02648974975708,11.5160589793827,3.22099923718299,0.823877765211651,78.3811058938959,9.06440535426449,2.40040847791917,7.67718230329486,1.51597368921638,0.377441606679815,46.8504736066914,50,48.1510412088119,40.6397872950036,8.2256,OR-01-bonamici_suzanne-,0,Suzanne Bonamici,1,-1.04078810572082,88.5,-1.04,-0.99,-1.01,1.03767486,0.96137038,0.07630448,0.47252097,FALSE,FALSE,NA,@RepBonamici,OR-01-mann_chris-,Chris Mann,0,0,0.991787533242372,68.4,0.85,NA,0.85,0,0,0,0,FALSE,FALSE,NA,NA,0,F,M,1,0,0.15624764502125463,0.8023374568773076,FALSE,0.31644144144144143,0.29827621588343933,0,0,FALSE,125792.28,10512321.06,148513.1,9392743.56,01/01/2021,01/01/2021,12/31/2022,12/31/2022,109771.6,6390622.53,10963.4,661179.48,120735,7051802.01,122896.5,9733970.05,2731.49,47168.53,OR-Sen03
OR-02,Oregon,FALSE,2,"East: Pendleton, Medford",NA,6,R+15,36.61,61.05,31.3,59,Cliff Bentz,Republican,0,0,Joe Yetter,NA,Cliff Bentz,NA,Write-ins,NA,Cliff Bentz,32.3582008319403,32.4028145894093,NA,NA,67.6,NA,0.1,99882,NA,208369,NA,425,NA,NA,NA,NA,Tina Kotek,NA,Christine Drazan,NA,Betsy Johnson,No Party Affiliation,NA,NA,NA,Jo Rae Perkins,NA,Ron Wyden,NA,Chris Henry,Progressive Party,37.1,60.3,NA,NA,elium2,1086643.97,93297.76,78.773501328871,11.8309783532739,1.1871247169997,1.89120260583987,5.39244199053235,0.575217675325954,85.2502624729639,8.67604621054061,0.903404212189072,1.23711300775849,3.4860616816246,0.198695380284599,22.8803972805738,361,24.1163862008097,64.69097993778,5.7026,OR-02-yetter_joe-,0,Joe Yetter,0,-0.940019875808762,70.5,-0.89,-1.08,-0.9,0.10029179,0.07131398,0.02897781,0.05934464,FALSE,FALSE,@JoeForOregon,NA,OR-02-bentz_cliff-,Cliff Bentz,0,1,0.848853258010511,75.4,0.87,0.96,0.89,1.18442797,1.08845943,0.09596854,0.77562554,FALSE,FALSE,@CliffBentz,@RepBentz,0,M,M,0,0,0.1840601253467595,0.8132670569628274,FALSE,0.6533776301218162,0.6251279950849887,0,0,FALSE,125792.28,10512321.06,148513.1,9392743.56,01/01/2021,01/01/2021,12/31/2022,12/31/2022,109771.6,6390622.53,10963.4,661179.48,120735,7051802.01,122896.5,9733970.05,2731.49,47168.53,OR-Sen03
