row,candidate,chamber,incumbent,stateDist,candStem,lname,generalElec,party,nominateAdj,duckM,fname,state,candStemDIME,recipient.cfscore,dwdime,recipient.cfscore.dyn,district,gen.vote.pct,...1,avgIdeal,idealTwitter,idealWeb,twWeight,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,partyLeader,followersCampaign,followersOfficial,house,rep,webIdeal,twIdeal,prob,diff,year
732,Kweisi Mfume,House,1,MD-07,MD-07-mfume_kweisi-,mfume,1,D,-0.447,-1.482258969,kweisi,MD,MD-07-mfume_kweisi-,-0.666,-1.285,-0.602,MD07,82.24453158,231,-1.09,-1.09,NA,1,0,0,0,-1.23,-1.229141367,0.5,NA,NA,NA,-1.09,0.0204,10754,0,NA,NA,1,0,NA,-1.09,0.14,0.424,2022
733,Scott Collier,House,0,MD-07,MD-07-collier_scott-,collier,1,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1846,1.04,NA,1.04,0,0,0,0,NA,0.991787533,0.5,1.04,0.0658,298,NA,NA,NA,0,NA,NA,1,1,1.04,NA,0.85,NA,2022
734,Gregory Coll,House,0,MD-08,MD-08-coll_gregory-,coll,1,R,NA,NA,gregory,MD,MD-08-coll_gregory-,1.439,1.066,1.478,MD08,18.46178125,1849,0.87,0.9,0.87,0.02,0,0,0,NA,0.991787533,0.5,0.87,0.0341,1509,0.9,0.0766,280,0,NA,NA,1,1,0.87,0.9,0.81,0.569,2022
735,Jamie Raskin,House,1,MD-08,MD-08-raskin_jamie-,raskin,1,D,-0.536,-1.99210005,jamie,MD,MD-08-raskin_jamie-,-1.047,-1.333,-1.061,MD08,NA,194,-1.16,-1.17,-1.13,0.64,0,0,0,-0.98,-0.983773065,0.5,-1.13,0.0571,876,-1.17,0.0154,17182,0,NA,NA,1,0,-1.13,-1.17,0.12,0.113,2022
736,Chellie Pingree,House,1,ME-01,ME-01-pingree_chellie-,pingree,1,D,-0.419,-1.583378545,chellie,ME,ME-01-pingree_chellie-,-0.971,-1.179,-0.959,ME01,62.96358906,245,-0.99,-1.04,-0.94,0.51,0,0,0,-0.77,-0.772002912,0.5,-0.94,0.0472,1402,-1.04,0.0159,16108,0,NA,NA,1,0,-0.94,-1.04,0.16,0.019,2022
737,Ed Thelander,House,0,ME-01,ME-01-thelander_ed-,thelander,1,R,NA,NA,edwin,ME,ME-01-thelander_edwin-,1.42,0.657,1.417,ME01,37.03641094,1861,0.86,0.77,0.93,0.45,0,0,0,NA,0.991787533,0.5,0.93,0.0497,722,0.77,0.0177,6682,0,NA,NA,1,1,0.93,0.77,0.81,0.56,2022
738,Bruce Poliquin,House,0,ME-02,ME-02-poliquin_bruce-,poliquin,1,R,NA,NA,bruce,ME,ME-02-poliquin_bruce-,1.07,0.724,1.235,ME02,49.58910179,1863,0.88,0.94,0.85,0.34,0,0,0,NA,0.991787533,0.5,0.85,0.0615,400,0.94,0.0269,2264,0,NA,NA,1,1,0.85,0.94,0.81,0.19,2022
739,Jared Golden,House,1,ME-02,ME-02-golden_jared-,golden,1,D,-0.115,-0.080935042,jared,ME,ME-02-golden_jared-,-0.844,-0.513,-0.761,ME02,50.41089821,15,-0.36,-0.23,-0.51,0.53,0,0,1,-0.18,-0.18047186,0.5,-0.51,0.0529,700,-0.23,0.0167,8973,0,NA,NA,1,0,-0.51,-0.23,0.36,-0.484,2022
740,Jack Bergman,House,1,MI-01,MI-01-bergman_jack-,bergman,1,R,0.429,1.643533246,john,MI,MI-01-bergman_john-,1.146,0.983,1.201,MI01,61.58410767,347,0.83,1.01,0.81,0.09,0,0,0,0.96,0.959828963,0.5,0.81,0.0321,1313,1.01,0.0324,1467,0,NA,NA,1,1,0.81,1.01,0.8,0.316,2022
741,Robert Lorinser,House,0,MI-01,MI-01-lorinser_robert-,lorinser,1,D,NA,NA,robert,MI,MI-01-lorinser_robert-,-1.031,-1.109,-1.019,MI01,38.41589233,857,-1.07,-0.91,-1.13,0.27,0,0,0,NA,-0.940019876,0.5,-1.13,0.0267,4340,-0.91,0.0158,18201,0,NA,NA,1,0,-1.13,-0.91,0.14,0.039,2022
742,Jerry Hilliard,House,0,MI-02,MI-02-hilliard_jerry-,hilliard,1,D,NA,NA,jerome,MI,MI-02-hilliard_jerome-,-1.154,-1.175,-1.137,MI02,35.00483957,858,-1.16,NA,-1.16,0,0,0,0,NA,-0.940019876,0.5,-1.16,0.0706,594,NA,NA,NA,0,NA,NA,1,0,-1.16,NA,0.12,0.006,2022
743,John Moolenaar,House,1,MI-02,MI-02-moolenaar_john-,moolenaar,1,R,0.416,1.634268195,john,MI,MI-02-moolenaar_john-,1.035,0.966,1.051,MI02,64.99516043,144,0.85,0.98,0.82,0.19,0,0,0,0.88,0.878378904,0.5,0.82,0.0307,1542,0.98,0.0196,4001,0,NA,NA,1,1,0.82,0.98,0.8,0.185,2022
744,Hillary Scholten,House,0,MI-03,MI-03-scholten_hillary-,scholten,1,D,NA,NA,hillary,MI,MI-03-scholten_hillary-,-0.928,-0.787,-0.93,MI03,56.66630106,859,-0.77,-0.74,-0.81,0.52,0,0,0,NA,-0.940019876,0.5,-0.81,0.0562,856,-0.74,0.0197,10480,0,NA,NA,1,0,-0.81,-0.74,0.22,-0.158,2022
745,John Gibbs,House,0,MI-03,MI-03-gibbs_john-,gibbs,1,R,NA,NA,john,MI,MI-03-gibbs_john-,1.495,1.003,1.495,MI03,43.33369894,1328,1.16,1.2,1.13,0.41,0,1,0,1.5,1.498417477,0.5,1.13,0.0413,904,1.2,0.0139,7049,0,NA,NA,1,1,1.13,1.2,0.88,0.335,2022
746,Bill Huizenga,House,1,MI-04,MI-04-huizenga_bill-,huizenga,1,R,0.566,1.798374498,william,MI,MI-04-huizenga_william-,1.169,1.165,1.261,MI04,NA,156,0.99,1.04,0.94,0.47,0,0,0,1,1.002590244,0.5,0.94,0.0527,603,1.04,0.0165,5984,0,NA,NA,1,1,0.94,1.04,0.84,0.179,2022
747,Joseph Alfonso,House,0,MI-04,MI-04-alfonso_joseph-,alfonso,1,D,NA,NA,joseph,MI,MI-04-alfonso_joseph-,-1.064,-1.014,-1.065,MI04,43.85793557,525,-1.23,-1.23,NA,1,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.23,0.0163,14982,0,NA,NA,1,0,NA,-1.23,0.11,0.166,2022
748,Bart Goldberg,House,0,MI-05,MI-05-goldberg_bart-,goldberg,1,D,NA,NA,bartley,MI,MI-05-goldberg_bartley-,-0.953,-1.125,-0.953,MI05,35.9088055,860,-0.97,-1.17,-0.95,0.08,0,0,0,NA,-0.940019876,0.5,-0.95,0.0504,1089,-1.17,0.0612,1100,0,NA,NA,1,0,-0.95,-1.17,0.17,0.017,2022
749,Tim Walberg,House,1,MI-05,MI-05-walberg_tim-,walberg,1,R,0.511,1.767648225,timothy,MI,MI-05-walberg_timothy-,1.323,1.163,1.355,MI05,NA,372,0.77,0.83,0.73,0.43,0,0,0,0.98,0.980191478,0.5,0.73,0.0336,1171,0.83,0.0128,9791,0,NA,NA,1,1,0.73,0.83,0.78,0.553,2022
750,Debbie Dingell,House,1,MI-06,MI-06-dingell_debbie-,dingell,1,D,-0.406,-1.749521394,debbie,MI,MI-06-dingell_debbie-,-0.578,-1.164,-0.64,MI06,65.88767217,79,-0.75,-0.7,-0.88,0.72,0,0,0,-0.79,-0.787274798,0.5,-0.88,0.0522,975,-0.7,0.0118,28071,0,NA,NA,1,0,-0.88,-0.7,0.23,0.172,2022
751,Whittney Williams,House,0,MI-06,MI-06-williams_whittney-,williams,1,R,NA,NA,whittney,MI,MI-06-williams_whittney-,0.846,0.584,1.298,MI06,NA,1867,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
752,Elissa Slotkin,House,1,MI-07,MI-07-slotkin_elissa-,slotkin,1,D,-0.32,-0.266836466,elissa,MI,MI-07-slotkin_elissa-,-0.974,-0.908,-0.909,MI07,52.76179218,6,-0.48,-0.43,-0.52,0.49,0,0,1,-0.44,-0.438057671,0.5,-0.52,0.0266,2935,-0.43,0.0104,31611,0,NA,NA,1,0,-0.52,-0.43,0.32,-0.494,2022
753,Tom Barrett,House,0,MI-07,MI-07-barrett_tom-,barrett,1,R,NA,NA,thomas,MI,MI-07-barrett_thomas-,1.424,0.864,1.478,MI07,NA,1868,0.93,1.02,0.9,0.28,0,0,0,NA,0.991787533,0.5,0.9,0.0484,652,1.02,0.0233,2797,0,NA,NA,1,1,0.9,1.02,0.82,0.494,2022
754,Dan Kildee,House,1,MI-08,MI-08-kildee_dan-,kildee,1,D,-0.389,-1.769197063,daniel,MI,MI-08-kildee_daniel-,-0.649,-1.043,-0.801,MI08,55.3499373,257,-0.52,-0.45,-0.77,0.77,0,0,0,-0.92,-0.924721772,0.5,-0.77,0.0604,681,-0.45,0.0108,26057,0,NA,NA,1,0,-0.77,-0.45,0.3,-0.129,2022
755,Paul Junge,House,0,MI-08,MI-08-junge_paul-,junge,1,R,NA,NA,paul,MI,MI-08-junge_paul-,1.375,1.106,1.283,MI08,NA,1869,0.93,1.09,0.91,0.11,0,0,0,NA,0.991787533,0.5,0.91,0.042,749,1.09,0.0376,1060,0,NA,NA,1,1,0.91,1.09,0.82,0.445,2022
756,Brian Jaye,House,0,MI-09,MI-09-jaye_brian-,jaye,1,D,NA,NA,brian,MI,MI-09-jaye_brian-,-1.01,-1.062,-1.003,MI09,34.17163441,861,-1.26,-1.39,-1.09,0.57,0,0,0,NA,-0.940019876,0.5,-1.09,0.0478,1238,-1.39,0.0133,18375,0,NA,NA,1,0,-1.09,-1.39,0.1,0.25,2022
757,Lisa McClain,House,1,MI-09,MI-09-mcclain_lisa-,mcclain,1,R,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,1.07,1.09,1.02,0.69,0,0,0,0.95,0.950665831,0.5,1.02,0.0375,917,1.09,0.0078,23273,0,NA,NA,1,1,1.02,1.09,0.86,NA,2022
758,Carl Marlinga,House,0,MI-10,MI-10-marlinga_carl-,marlinga,1,D,NA,NA,carl,MI,MI-10-marlinga_carl-,-0.744,-0.892,-0.702,MI10,NA,863,-0.81,-0.92,-0.75,0.35,0,0,0,NA,-0.940019876,0.5,-0.75,0.0664,712,-0.92,0.0332,4203,0,NA,NA,1,0,-0.75,-0.92,0.21,0.066,2022
759,John James,House,0,MI-10,MI-10-james_john-,james,1,R,NA,NA,john,MI,MI-10-james_john-,1.427,0.944,1.401,MI10,NA,1329,0.87,0.99,0.84,0.21,0,1,0,1.5,1.498417477,0.5,0.84,0.032,1405,0.99,0.0192,4073,0,NA,NA,1,1,0.84,0.99,0.81,0.557,2022
760,Haley Stevens,House,1,MI-11,MI-11-stevens_haley-,stevens,1,D,-0.351,-0.777023212,haley,MI,MI-11-stevens_haley-,-0.735,-1.006,-0.589,MI11,61.3189178,34,-0.73,-0.75,-0.7,0.6,0,0,0,-0.51,-0.512380849,0.5,-0.7,0.0374,1937,-0.75,0.0111,32990,0,NA,NA,1,0,-0.7,-0.75,0.23,-0.005,2022
761,Mark Ambrose,House,0,MI-11,MI-11-ambrose_mark-,ambrose,1,R,NA,NA,mark,MI,MI-11-ambrose_mark-,1.193,1.024,1.193,MI11,38.6810822,1874,1.06,NA,1.06,0,0,0,0,NA,0.991787533,0.5,1.06,0.0381,1071,NA,NA,NA,0,NA,NA,1,1,1.06,NA,0.86,0.133,2022
762,Rashida Tlaib,House,1,MI-12,MI-12-tlaib_rashinda-,tlaib,1,D,-0.8,-2.627285944,rashida,MI,MI-12-tlaib_rashida-,-1.077,-0.996,-1.08,MI12,72.95747057,302,-1.64,-1.61,-1.65,0.32,1,0,0,-1.56,-1.555959728,0.5,-1.65,0.0177,4342,-1.61,0.0102,22855,0,NA,NA,1,0,-1.65,-1.61,0.05,0.563,2022
763,Steven Elliot,House,0,MI-12,MI-12-elliott_steven-,elliott,1,R,NA,NA,steven,MI,MI-12-elliott_steven-,1.513,1.709,1.523,MI12,27.04252943,1876,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
764,Martell Bivings,House,0,MI-13,MI-13-bivings_martell-,bivings,1,R,NA,NA,martell,MI,MI-13-bivings_martell-,0.819,0.781,0.809,MI13,25.21439438,1879,0.8,NA,0.8,0,0,0,0,NA,0.991787533,0.5,0.8,0.0451,845,NA,NA,NA,0,NA,NA,1,1,0.8,NA,0.79,0.019,2022
765,Shri Thanedar,House,0,MI-13,MI-13-thanedar_shri-,thanedar,1,D,NA,NA,shri,MI,MI-13-thanedar_shri-,-0.307,-1.088,-0.582,MI13,NA,878,-1.27,-1.42,-1.26,0.05,0,0,0,NA,-0.940019876,0.5,-1.26,0.0247,4472,-1.42,0.0352,2549,0,NA,NA,1,0,-1.26,-1.42,0.1,0.963,2022
766,Brad Finstad,House,0,MN-01,MN-01-finstad_brad-,finstad,1,R,NA,NA,brad,MN,MN-01-finstad_brad-,1.238,1.12,1.313,MN01,NA,1880,0.74,0.66,0.78,0.34,0,0,0,NA,0.991787533,0.5,0.78,0.0614,394,0.66,0.024,2298,0,NA,NA,1,1,0.78,0.66,0.77,0.498,2022
767,Jeff Ettinger,House,0,MN-01,MN-01-ettinger_jeff-,ettinger,1,D,NA,NA,jeffrey,MN,MN-01-ettinger_jeffrey-,-0.696,-0.894,-0.696,MN01,NA,879,-0.58,-0.56,-0.6,0.38,0,0,0,NA,-0.940019876,0.5,-0.6,0.0717,498,-0.56,0.0324,3411,0,NA,NA,1,0,-0.6,-0.56,0.28,-0.116,2022
768,Angie Craig,House,1,MN-02,MN-02-craig_angie-,craig,1,D,-0.309,-0.399196028,angela,MN,MN-02-craig_angela-,-0.912,-0.818,-0.927,MN02,52.7067504,108,-0.41,-0.4,-0.43,0.64,0,0,1,-0.42,-0.42380391,0.5,-0.43,0.0321,1562,-0.4,0.0097,31630,0,NA,NA,1,0,-0.43,-0.4,0.34,-0.502,2022
769,Tyler Kistner,House,0,MN-02,MN-02-kistner_tyler-,kistner,1,R,NA,NA,tyler,MN,MN-02-kistner_tyler-,1.424,1.037,1.429,MN02,47.2932496,1330,0.88,0.85,0.9,0.3,0,0,0,NA,0.991787533,0.5,0.9,0.0332,1311,0.85,0.0157,6376,0,NA,NA,1,1,0.9,0.85,0.81,0.544,2022
770,Dean Phillips,House,1,MN-03,MN-03-phillips_dean-,phillips,1,D,-0.267,-0.701820126,dean,MN,MN-03-phillips_dean-,-0.759,-0.941,-0.714,MN03,59.60291297,44,-0.84,-1.02,-0.59,0.58,0,0,0,-0.55,-0.546997124,0.5,-0.59,0.0563,889,-1.02,0.018,13524,0,NA,NA,1,0,-0.59,-1.02,0.2,0.081,2022
771,Tom Weiler,House,0,MN-03,MN-03-weiler_tom-,weiler,1,R,NA,NA,tom,MN,MN-03-weiler_tom-,1.309,1.008,1.309,MN03,NA,1882,1.02,0.87,1.06,0.23,0,0,0,NA,0.991787533,0.5,1.06,0.0363,1414,0.87,0.0194,4650,0,NA,NA,1,1,1.06,0.87,0.85,0.289,2022
772,Betty McCollum,House,1,MN-04,MN-04-mccollum_betty-,mccollum,1,D,-0.418,-1.539232088,betty,MN,MN-04-mccollum_betty-,-0.841,-1.22,-0.822,MN04,NA,246,-1.03,-0.98,-1.21,0.78,0,0,0,-1.07,-1.074386255,0.5,-1.21,0.0559,875,-0.98,0.011,34783,0,NA,NA,1,0,-1.21,-0.98,0.15,0.189,2022
773,May Lor Xiong,House,0,MN-04,MN-04-lor-xiong_may-,lor-xiong,1,R,NA,NA,may,MN,MN-04-lor-xiong_may-,1.423,1.117,1.423,MN04,32.31048764,1883,0.86,0.94,0.84,0.21,0,0,0,NA,0.991787533,0.5,0.84,0.0659,429,0.94,0.034,1298,0,NA,NA,1,1,0.84,0.94,0.81,0.563,2022
774,Cicely Davis,House,0,MN-05,MN-05-davis_cicely-,davis,1,R,NA,NA,cicely,MN,MN-05-davis_cicely-,1.477,1.432,1.477,MN05,NA,1331,1.18,1.26,0.86,0.81,0,0,0,NA,0.991787533,0.5,0.86,0.0897,268,1.26,0.0105,12379,0,NA,NA,1,1,0.86,1.26,0.88,0.297,2022
775,Ilhan Omar,House,1,MN-05,MN-05-omar_ilhan-,omar,1,D,-0.8,-2.597576816,ilhan,MN,MN-05-omar_ilhan-,-1.094,-0.979,-1.079,MN05,75.18583773,297,-1.64,-1.67,-1.63,0.37,1,0,0,-1.56,-1.555959728,0.5,-1.63,0.0184,4537,-1.67,0.0086,29589,0,NA,NA,1,0,-1.63,-1.67,0.05,0.546,2022
776,Jeanne Hendricks,House,0,MN-06,MN-06-hendricks_jeanne-,hendricks,1,D,NA,NA,jeanne,MN,MN-06-hendricks_jeanne-,-1.027,-1.11,-1.02,MN06,NA,885,-1.08,-1.23,-1.05,0.15,0,0,0,NA,-0.940019876,0.5,-1.05,0.0486,1276,-1.23,0.0387,2604,0,NA,NA,1,0,-1.05,-1.23,0.14,0.053,2022
777,Tom Emmer,House,1,MN-06,MN-06-emmer_tom-,emmer,1,R,0.449,1.827361984,thomas,MN,MN-06-emmer_thomas-,1.233,1.046,1.321,MN06,100,148,0.68,0.73,0.55,0.74,0,0,0,0.81,0.807110103,0.5,0.55,0.0407,831,0.73,0.0078,26150,1,NA,NA,1,1,0.55,0.73,0.75,0.553,2022
778,Jill Abahsain,House,0,MN-07,MN-07-abahsain_jill-,abahsain,1,D,NA,NA,jill,MN,MN-07-abahsain_jill-,-1.076,-1.143,-1.072,MN07,NA,886,-1.27,NA,-1.27,0,0,0,0,NA,-0.940019876,0.5,-1.27,0.0447,1566,NA,NA,NA,0,NA,NA,1,0,-1.27,NA,0.1,0.194,2022
779,Michelle Fischbach,House,1,MN-07,MN-07-fischbach_michelle-,fischbach,1,R,0.511,NA,michelle,MN,MN-07-fischbach_michelle-,1.351,1.141,1.396,MN07,100,373,0.81,0.72,1.12,0.76,0,0,0,0.97,0.967973969,0.5,1.12,0.0492,443,0.72,0.0095,16121,0,NA,NA,1,1,1.12,0.72,0.79,0.541,2022
780,Jen Schultz,House,0,MN-08,MN-08-schultz_jen-,schultz,1,D,NA,NA,jennifer,MN,MN-08-schultz_jennifer-,-1.02,-1.145,-1.018,MN08,NA,889,-0.99,-0.82,-1.05,0.25,0,0,0,NA,-0.940019876,0.5,-1.05,0.0373,2250,-0.82,0.0227,8276,0,NA,NA,1,0,-1.05,-0.82,0.16,-0.03,2022
781,Pete Stauber,House,1,MN-08,MN-08-stauber_pete-,stauber,1,R,0.32,1.27249474,peter,MN,MN-08-stauber_peter-,1.2,0.917,1.177,MN08,100,24,0.75,0.75,0.73,0.86,0,0,1,0.7,0.698170649,0.5,0.73,0.0656,316,0.75,0.0084,21609,0,NA,NA,1,1,0.73,0.75,0.77,0.45,2022
782,Andrew Jones,House,0,MO-01,MO-01-jones_andrew-,jones,1,R,NA,NA,andrew,MO,MO-01-jones_andrew-,1.466,1.737,1.243,MO01,25.03515454,1889,0.79,0.8,0.79,0.19,0,0,0,NA,0.991787533,0.5,0.79,0.0691,328,0.8,0.042,837,0,NA,NA,1,1,0.79,0.8,0.79,0.676,2022
783,Cori Bush,House,1,MO-01,MO-01-bush_cori-,bush,1,D,-0.8,NA,cori,MO,MO-01-bush_cori-,-1.127,-0.925,-1.123,MO01,74.96484546,306,-1.71,-1.74,-1.69,0.35,1,0,0,-1.56,-1.555959728,0.5,-1.69,0.017,4325,-1.74,0.0084,26329,0,NA,NA,1,0,-1.69,-1.74,0.04,0.583,2022
784,Ann Wagner,House,1,MO-02,MO-02-wagner_ann-,wagner,1,R,0.428,1.530299019,ann,MO,MO-02-wagner_ann-,1.268,0.928,1.316,MO02,NA,345,0.86,0.89,0.83,0.52,0,0,0,0.79,0.78878384,0.5,0.83,0.0351,1165,0.89,0.0103,14256,0,NA,NA,1,1,0.83,0.89,0.81,0.408,2022
785,Trish Gunby,House,0,MO-02,MO-02-gunby_trish-,gunby,1,D,NA,NA,patricia,MO,MO-02-gunby_patricia-,-0.93,-0.863,-0.95,MO02,43.95449782,507,-1.24,-1.23,-1.25,0.47,0,0,0,NA,-0.940019876,0.5,-1.25,0.0409,1551,-1.23,0.0161,15125,0,NA,NA,1,0,-1.25,-1.23,0.11,0.31,2022
786,Bethany Mann,House,0,MO-03,MO-03-mann_bethany-,mann,1,D,NA,NA,bethany,MO,MO-03-mann_bethany-,-1.041,-1.053,-1.058,MO03,34.8890658,898,-1.24,-1.11,-1.32,0.38,0,0,0,NA,-0.940019876,0.5,-1.32,0.0441,1116,-1.11,0.0227,7558,0,NA,NA,1,0,-1.32,-1.11,0.11,0.199,2022
787,Blaine Luetkemeyer,House,1,MO-03,MO-03-luetkemeyer_blaine-,luetkemeyer,1,R,0.443,1.61912921,w blaine,MO,MO-03-luetkemeyer_w blaine-,1.206,1.092,1.316,MO03,NA,353,0.93,0.85,0.97,0.36,0,0,0,0.91,0.907904551,0.5,0.97,0.0419,744,0.85,0.0186,4587,0,NA,NA,1,1,0.97,0.85,0.82,0.276,2022
788,Jack Truman,House,0,MO-04,MO-04-truman_jack-,truman,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,-0.9,-1.11,-0.83,0.26,0,0,0,NA,-0.940019876,0.5,-0.83,0.0583,940,-1.11,0.0317,3778,0,NA,NA,1,0,-0.83,-1.11,0.18,NA,2022
789,Mark Alford,House,0,MO-04,MO-04-alford_mark-,alford,1,R,NA,NA,mark,MO,MO-04-alford_mark-,1.154,1.471,1.182,MO04,NA,1898,1.05,1.13,0.99,0.41,0,0,0,NA,0.991787533,0.5,0.99,0.0639,307,1.13,0.0248,2385,0,NA,NA,1,1,0.99,1.13,0.85,0.104,2022
790,Emanuel Cleaver,House,1,MO-05,MO-05-cleaver_emanuel-,cleaver,1,D,-0.454,-1.312290625,emanuel,MO,MO-05-cleaver_emanuel-,-0.526,-1.147,-0.587,MO05,62.61259657,227,-1.13,-1,-1.21,0.39,0,0,0,-1.03,-1.034679351,0.5,-1.21,0.0247,4935,-1,0.0106,34964,0,NA,NA,1,0,-1.21,-1,0.13,0.604,2022
791,Jacob Turk,House,0,MO-05,MO-05-turk_jacob-,turk,1,R,NA,NA,jacob,MO,MO-05-turk_jacob-,1.542,1.575,1.628,MO05,37.38740343,1906,1.02,NA,1.02,0,0,0,0,NA,0.991787533,0.5,1.02,0.0399,1039,NA,NA,NA,0,NA,NA,1,1,1.02,NA,0.85,0.522,2022
792,Henry Martin,House,0,MO-06,MO-06-martin_henry-,martin,1,D,NA,NA,henry,MO,MO-06-martin_henry-,-1.039,-1.111,-1.03,MO06,28.10110533,902,-1.29,-1.33,-1.2,0.71,0,0,0,NA,-0.940019876,0.5,-1.2,0.0664,683,-1.33,0.0129,19067,0,NA,NA,1,0,-1.2,-1.33,0.1,0.251,2022
793,Sam Graves,House,1,MO-06,MO-06-graves_sam-,graves,1,R,0.443,1.895532526,samuel,MO,MO-06-graves_samuel-,0.945,0.933,0.95,MO06,NA,354,0.91,0.85,0.95,0.38,0,0,0,0.94,0.936412071,0.5,0.95,0.0471,709,0.85,0.0179,4903,0,NA,NA,1,1,0.95,0.85,0.82,0.035,2022
794,Eric Burlison,House,0,MO-07,MO-07-burlison_eric-,burlison,1,R,NA,NA,eric,MO,MO-07-burlison_eric-,1.323,1.665,1.442,MO07,NA,1332,1.18,1.23,1.18,0.08,0,1,0,1.5,1.498417477,0.5,1.18,0.0466,544,1.23,0.0484,554,0,NA,NA,1,1,1.18,1.23,0.88,0.143,2022
795,Kristen Radaker-Sheafer,House,0,MO-07,MO-07-radaker-sheafer_kristen-,radaker-sheafer,1,D,NA,NA,kristen,MO,MO-07-radaker-sheafer_kristen-,-1,-1.152,-0.999,MO07,NA,905,-1.21,-1.26,-1.15,0.51,0,0,0,NA,-0.940019876,0.5,-1.15,0.0558,1080,-1.26,0.0173,12580,0,NA,NA,1,0,-1.15,-1.26,0.11,0.21,2022
796,Jason Smith,House,1,MO-08,MO-08-smith_jason-,smith,1,R,0.592,2.038681753,jason,MO,MO-08-smith_jason-,1.174,1.224,1.136,MO08,77.62874152,410,1.19,1.24,1.03,0.76,0,0,0,1.01,1.009717124,0.5,1.03,0.0422,854,1.24,0.0068,30854,0,NA,NA,1,1,1.03,1.24,0.88,-0.016,2022
797,Randi McCallian,House,0,MO-08,MO-08-mccallian_randi-,mccallian,1,D,NA,NA,randi,MO,MO-08-mccallian_randi-,-1.071,-1.118,-1.073,MO08,22.37125848,508,-1.35,-1.41,-1.02,0.84,0,0,0,NA,-0.940019876,0.5,-1.02,0.0736,503,-1.41,0.0107,30559,0,NA,NA,1,0,-1.02,-1.41,0.09,0.279,2022
798,Dianne Black,House,0,MS-01,MS-01-black_dianne-,black,1,D,NA,NA,dianne,MS,MS-01-black_dianne-,-0.941,-1.179,-0.869,MS01,27.02567074,916,-1.25,-1.47,-1.05,0.48,0,0,0,NA,-0.940019876,0.5,-1.05,0.0858,356,-1.47,0.0339,3620,0,NA,NA,1,0,-1.05,-1.47,0.11,0.309,2022
799,Trent Kelly,House,1,MS-01,MS-01-kelly_trent-,kelly,1,R,0.631,2.193149227,john,MS,MS-01-kelly_john-,1.161,1.259,1.209,MS01,72.97432926,427,0.97,NA,0.97,0,0,0,0,1.14,1.143091595,0.5,0.97,0.0593,453,NA,NA,NA,0,NA,NA,1,1,0.97,NA,0.83,0.191,2022
800,Bennie Thompson,House,1,MS-02,MS-02-thompson_bennie-,thompson,1,D,-0.516,-1.414546397,bennie,MS,MS-02-thompson_bennie-,-0.392,-1.358,-0.562,MS02,60.10190432,202,-0.97,-1.15,-0.88,0.34,0,0,0,-0.7,-0.70073411,0.5,-0.88,0.062,753,-1.15,0.0308,4342,0,NA,NA,1,0,-0.88,-1.15,0.17,0.578,2022
801,Brian Flowers,House,0,MS-02,MS-02-flowers_brian-,flowers,1,R,NA,NA,brian,MS,MS-02-flowers_brian-,1.559,NA,1.548,MS02,NA,1930,1.18,NA,1.18,0,0,0,0,NA,0.991787533,0.5,1.18,0.0318,1337,NA,NA,NA,0,NA,NA,1,1,1.18,NA,0.88,0.379,2022
802,Michael Cassidy,House,0,MS-03,MS-03-cassidy_michael-,cassidy,1,R,NA,NA,michael,MS,MS-03-cassidy_michael-,1.327,1.664,1.327,MS03,NA,1932,0.97,1.52,0.87,0.15,0,0,0,NA,0.991787533,0.5,0.87,0.032,1766,1.52,0.0169,3487,0,NA,NA,1,1,0.87,1.52,0.83,0.357,2022
803,Shuwaski Young,House,0,MS-03,MS-03-young_shuwaski-,young,1,D,NA,NA,shuwaski,MS,MS-03-young_shuwaski-,-1.037,-1.183,-1.036,MS03,29.26197646,918,-1.29,-1.32,-1.25,0.63,0,0,0,NA,-0.940019876,0.5,-1.25,0.0594,715,-1.32,0.0166,13621,0,NA,NA,1,0,-1.25,-1.32,0.1,0.253,2022
804,Johnny DuPree,House,0,MS-04,MS-04-dupree_johnny-,dupree,1,D,NA,NA,johnny,MS,MS-04-dupree_johnny-,-0.409,-0.62,-0.794,MS04,25.11936915,919,-0.95,-0.61,-0.98,0.07,0,0,0,NA,-0.940019876,0.5,-0.98,0.0901,316,-0.61,0.1176,257,0,NA,NA,1,0,-0.98,-0.61,0.17,0.541,2022
805,Mike Ezell,House,0,MS-04,MS-04-ezell_mike-,ezell,1,R,NA,NA,walter,MS,MS-04-ezell_walter-,1.127,1.132,1.164,MS04,NA,1936,0.78,NA,0.78,0,0,0,0,NA,0.991787533,0.5,0.78,0.0579,509,NA,NA,NA,0,NA,NA,1,1,0.78,NA,0.78,0.347,2022
